magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/vendor/dotmailer/dotmailer-magento2-extension/view/frontend/templates/email/tracking_code.phtml->cache_load,0.000654,0.000654,1,"200,752",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/code/Mirasvit/SearchAutocomplete/view/frontend/templates/injection_templates.phtml,0.002387,0.002387,1,"9,088",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/code/Mirasvit/SearchAutocomplete/view/frontend/templates/injection_js.phtml,0.655741,0.655741,1,"166,416",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/code/Mirasvit/SearchAutocomplete/view/frontend/templates/injection_js.phtml->locale/currency,0.042874,0.021437,2,"111,824",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/code/Mirasvit/SearchAutocomplete/view/frontend/templates/injection_js.phtml->locale/currency->EVENT:currency_display_options_forming,0.030405,0.030405,1,"29,064",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/code/Mirasvit/SearchAutocomplete/view/frontend/templates/injection_js.phtml->locale/currency->EVENT:currency_display_options_forming->OBSERVER:magento_currencysymbol_currency_display_options,0.030025,0.030025,1,"27,432",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml,710.446024,710.446024,1,"4,492,384","8,388,608"
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->EVENT:view_block_abstract_to_html_before,0.001044,0.001044,1,"1,880",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml,710.425608,710.425608,1,"4,474,336","8,388,608"
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->cache_load,0.029777,0.007444,4,"72,784",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->EVENT:view_block_abstract_to_html_before,0.007499,0.001071,7,"6,440",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->EVENT:view_block_abstract_to_html_before->OBSERVER:ox_to_html_before,0.004745,0.000678,7,"1,152",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->TEMPLATE:/var/www/html/app/code/Olegnax/Athlete2/view/frontend/templates/widgets/social_icons.phtml,0.006307,0.006307,1,"3,024",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->EVENT:view_block_abstract_to_html_after,0.001198,0.000171,7,"-1,040",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Magento_Theme/templates/html/header/logo.phtml,0.037441,0.037441,1,"15,200",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->EVENT:core_layout_render_element,0.011066,0.001844,6,"5,248",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->EVENT:core_layout_render_element->OBSERVER:pagecache,0.008922,0.001487,6,"1,048",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->cache_test,0.104403,0.104403,1,680,0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->cache_save,0.012612,0.006306,2,296,0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->TEMPLATE:/var/www/html/app/code/Olegnax/MegaMenu/view/frontend/templates/megamenu.phtml,709.509264,709.509264,1,"2,425,440","6,291,456"
"magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->TEMPLATE:/var/www/html/app/code/Olegnax/MegaMenu/view/frontend/templates/megamenu.phtml->EAV: Magento\Eav\Model\Config::getEntityType",0.016624,0.000160,104,"5,816",0
"magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->TEMPLATE:/var/www/html/app/code/Olegnax/MegaMenu/view/frontend/templates/megamenu.phtml->EAV: Magento\Eav\Model\Config::getAttribute",0.087065,0.014511,6,"41,688",0
"magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->TEMPLATE:/var/www/html/app/code/Olegnax/MegaMenu/view/frontend/templates/megamenu.phtml->EAV: Magento\Eav\Model\Config::getAttribute->load_by_code",0.063972,0.015993,4,"33,248",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->TEMPLATE:/var/www/html/app/code/Olegnax/MegaMenu/view/frontend/templates/megamenu.phtml->EVENT:catalog_category_collection_add_is_active_filter,0.001214,0.001214,1,928,0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->TEMPLATE:/var/www/html/app/code/Olegnax/MegaMenu/view/frontend/templates/megamenu.phtml->cache_load,0.001349,0.000675,2,"196,592",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->TEMPLATE:/var/www/html/app/code/Olegnax/MegaMenu/view/frontend/templates/megamenu.phtml->EVENT:entity_manager_load_before,0.003884,0.000204,19,"-5,104",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->TEMPLATE:/var/www/html/app/code/Olegnax/MegaMenu/view/frontend/templates/megamenu.phtml->EVENT:magento_catalog_api_data_categoryinterface_load_before,0.003021,0.000159,19,"-4,096",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->TEMPLATE:/var/www/html/app/code/Olegnax/MegaMenu/view/frontend/templates/megamenu.phtml->EVENT:magento_catalog_api_data_categoryinterface_load_after,1.791125,0.094270,19,"27,512",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->TEMPLATE:/var/www/html/app/code/Olegnax/MegaMenu/view/frontend/templates/megamenu.phtml->EVENT:magento_catalog_api_data_categoryinterface_load_after->OBSERVER:legacy_category_load_after,1.783556,0.093871,19,"14,824",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->TEMPLATE:/var/www/html/app/code/Olegnax/MegaMenu/view/frontend/templates/megamenu.phtml->EVENT:magento_catalog_api_data_categoryinterface_load_after->OBSERVER:legacy_category_load_after->after_load,1.743132,0.091744,19,"10,080",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->TEMPLATE:/var/www/html/app/code/Olegnax/MegaMenu/view/frontend/templates/megamenu.phtml->EVENT:magento_catalog_api_data_categoryinterface_load_after->OBSERVER:legacy_category_load_after->EVENT:model_load_after,0.003815,0.000201,19,"-5,344",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->TEMPLATE:/var/www/html/app/code/Olegnax/MegaMenu/view/frontend/templates/megamenu.phtml->EVENT:magento_catalog_api_data_categoryinterface_load_after->OBSERVER:legacy_category_load_after->EVENT:catalog_category_load_after,0.003110,0.000164,19,"-4,640",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->TEMPLATE:/var/www/html/app/code/Olegnax/MegaMenu/view/frontend/templates/megamenu.phtml->EVENT:entity_manager_load_after,0.003151,0.000166,19,"-5,256",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->TEMPLATE:/var/www/html/app/code/Olegnax/MegaMenu/view/frontend/templates/megamenu.phtml->EAV:load_collection,0.063265,0.063265,1,"42,184",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->TEMPLATE:/var/www/html/app/code/Olegnax/MegaMenu/view/frontend/templates/megamenu.phtml->EAV:load_collection->load_entities,0.036027,0.036027,1,"30,520",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->TEMPLATE:/var/www/html/app/code/Olegnax/MegaMenu/view/frontend/templates/megamenu.phtml->EAV:load_collection->load_attributes,0.019787,0.019787,1,"2,912",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->TEMPLATE:/var/www/html/app/code/Olegnax/MegaMenu/view/frontend/templates/megamenu.phtml->EAV:load_collection->set_orig_data,0.001522,0.001522,1,824,0
"magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->TEMPLATE:/var/www/html/app/code/Olegnax/MegaMenu/view/frontend/templates/megamenu.phtml->REWRITE: Magento\Catalog\Model\Category::getUrl",0.117857,0.013095,9,"20,200",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->TEMPLATE:/var/www/html/app/code/Olegnax/MegaMenu/view/frontend/templates/megamenu.phtml->EVENT:view_block_abstract_to_html_before,0.008860,0.000984,9,"7,480",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->TEMPLATE:/var/www/html/app/code/Olegnax/MegaMenu/view/frontend/templates/megamenu.phtml->EVENT:view_block_abstract_to_html_before->OBSERVER:ox_to_html_before,0.005319,0.000591,9,"1,328",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->TEMPLATE:/var/www/html/app/code/Olegnax/MegaMenu/view/frontend/templates/megamenu.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/custom_top_megamenu.phtml,702.044892,78.004988,9,"1,469,880",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->TEMPLATE:/var/www/html/app/code/Olegnax/MegaMenu/view/frontend/templates/megamenu.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/custom_top_megamenu.phtml->EVENT:entity_manager_load_before,0.421827,0.000217,"1,943","-605,200",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->TEMPLATE:/var/www/html/app/code/Olegnax/MegaMenu/view/frontend/templates/megamenu.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/custom_top_megamenu.phtml->EVENT:magento_catalog_api_data_categoryinterface_load_before,0.418620,0.000215,"1,943","-543,024",0
"magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->TEMPLATE:/var/www/html/app/code/Olegnax/MegaMenu/view/frontend/templates/megamenu.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/custom_top_megamenu.phtml->EAV: Magento\Eav\Model\Config::getEntityType",0.360100,0.000156,"2,311","111,944",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->TEMPLATE:/var/www/html/app/code/Olegnax/MegaMenu/view/frontend/templates/megamenu.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/custom_top_megamenu.phtml->EVENT:magento_catalog_api_data_categoryinterface_load_after,161.781996,0.083264,"1,943","1,295,232",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->TEMPLATE:/var/www/html/app/code/Olegnax/MegaMenu/view/frontend/templates/megamenu.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/custom_top_megamenu.phtml->EVENT:magento_catalog_api_data_categoryinterface_load_after->OBSERVER:legacy_category_load_after,160.938762,0.082830,"1,943","128,416",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->TEMPLATE:/var/www/html/app/code/Olegnax/MegaMenu/view/frontend/templates/megamenu.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/custom_top_megamenu.phtml->EVENT:magento_catalog_api_data_categoryinterface_load_after->OBSERVER:legacy_category_load_after->after_load,156.622840,0.080609,"1,943","1,016",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->TEMPLATE:/var/www/html/app/code/Olegnax/MegaMenu/view/frontend/templates/megamenu.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/custom_top_megamenu.phtml->EVENT:magento_catalog_api_data_categoryinterface_load_after->OBSERVER:legacy_category_load_after->EVENT:model_load_after,0.426426,0.000219,"1,943","-636,288",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->TEMPLATE:/var/www/html/app/code/Olegnax/MegaMenu/view/frontend/templates/megamenu.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/custom_top_megamenu.phtml->EVENT:magento_catalog_api_data_categoryinterface_load_after->OBSERVER:legacy_category_load_after->EVENT:catalog_category_load_after,0.359327,0.000185,"1,943","-605,200",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->TEMPLATE:/var/www/html/app/code/Olegnax/MegaMenu/view/frontend/templates/megamenu.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/custom_top_megamenu.phtml->EVENT:entity_manager_load_after,1.079842,0.000556,"1,943","-620,744",0
"magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->TEMPLATE:/var/www/html/app/code/Olegnax/MegaMenu/view/frontend/templates/megamenu.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/custom_top_megamenu.phtml->EAV: Magento\Eav\Model\Config::getAttribute",0.244199,0.000166,"1,473","1,016",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->TEMPLATE:/var/www/html/app/code/Olegnax/MegaMenu/view/frontend/templates/megamenu.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/custom_top_megamenu.phtml->cache_load,19.346934,0.052573,368,"507,832",0
"magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->TEMPLATE:/var/www/html/app/code/Olegnax/MegaMenu/view/frontend/templates/megamenu.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/custom_top_megamenu.phtml->REWRITE: Magento\Catalog\Model\Category::getUrl",23.945668,0.012381,"1,934","7,909,096",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->TEMPLATE:/var/www/html/app/code/Olegnax/MegaMenu/view/frontend/templates/megamenu.phtml->EVENT:view_block_abstract_to_html_after,0.001732,0.000192,9,"-1,984",0
"magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->EAV: Magento\Eav\Model\Config::getAttribute",0.002093,0.000174,12,"1,520",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->EAV:load_collection,0.104901,0.052451,2,"67,440",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->EAV:load_collection->before_load,0.001610,0.000805,2,"2,216",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->EAV:load_collection->load_entities,0.069536,0.034768,2,"59,152",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->EAV:load_collection->load_attributes,0.021890,0.010945,2,"3,032",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->EAV:load_collection->set_orig_data,0.002725,0.001362,2,696,0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->cache_remove,0.016629,0.016629,1,576,0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Magento_Search/templates/form.mini.phtml,0.033917,0.033917,1,"14,800",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Magento_Search/templates/form.mini.phtml->TEMPLATE:/var/www/html/vendor/magento/module-catalog-search/view/frontend/templates/advanced/link.phtml,0.006244,0.006244,1,"5,976",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Magento_Search/templates/form.mini.phtml->EVENT:core_layout_render_element,0.001746,0.001746,1,"2,280",0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Magento_Search/templates/form.mini.phtml->EVENT:core_layout_render_element->OBSERVER:pagecache,0.001412,0.001412,1,872,0
magento->LAYOUT->layout_render->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header/header_4.phtml->TEMPLATE:/var/www/html/app/design/frontend/Olegnax/athlete2/Olegnax_Athlete2/templates/html/header_account.phtml,0.073906,0.073906,1,"115,200",0
